,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
1449,MEM,MEM vs. DAL,11/09/2019,,L,24,60,27,49,55.1,6,18,33.3,0,0,0.0,4,14,18,18,9,5,3,10,-10
1450,DAL,DAL @ MEM,11/09/2019,,W,24,70,28,51,54.9,9,19,47.4,5,7,71.4,9,17,26,13,9,4,3,3,10
1451,GSW,GSW @ OKC,11/09/2019,,L,24,65,26,45,57.8,5,11,45.5,8,8,100.0,3,13,16,14,7,6,4,12,11
1452,SAS,SAS vs. BOS,11/09/2019,,L,24,61,23,55,41.8,7,17,41.2,8,13,61.5,14,16,30,12,6,0,4,11,-2
1453,NOP,NOP @ CHA,11/09/2019,,W,24,60,21,38,55.3,7,15,46.7,11,16,68.8,6,22,28,12,10,4,1,13,11
1454,OKC,OKC vs. GSW,11/09/2019,,W,24,54,18,34,52.9,5,12,41.7,13,14,92.9,2,16,18,11,12,5,3,10,-11
1455,CHA,CHA vs. NOP,11/09/2019,,L,24,49,17,48,35.4,6,22,27.3,9,13,69.2,9,14,23,11,7,3,1,13,-11
1456,BOS,BOS @ SAS,11/09/2019,,W,24,63,23,42,54.8,5,15,33.3,12,13,92.3,2,18,20,15,5,3,5,13,2
1457,CHI,CHI vs. HOU,11/09/2019,,L,24,45,17,49,34.7,2,15,13.3,9,10,90.0,8,18,26,10,10,2,4,10,-22
1458,TOR,TOR @ NOP,11/08/2019,,W,24,47,16,42,38.1,6,20,30.0,9,12,75.0,6,20,26,10,11,4,3,16,-4
1459,DAL,DAL vs. NYK,11/08/2019,,L,24,45,16,38,42.1,6,20,30.0,7,8,87.5,2,22,24,8,8,3,3,10,0
1460,SAC,SAC @ ATL,11/08/2019,,W,24,58,16,35,45.7,11,17,64.7,15,18,83.3,6,12,18,11,10,5,1,11,-4
1461,MIA,MIA @ LAL,11/08/2019,,L,24,34,13,40,32.5,3,18,16.7,5,9,55.6,6,14,20,8,7,4,1,7,-13
1462,ATL,ATL vs. SAC,11/08/2019,,L,24,62,25,39,64.1,7,14,50.0,5,8,62.5,4,12,16,11,8,5,3,14,4
1463,MEM,MEM @ ORL,11/08/2019,,L,24,38,13,46,28.3,6,19,31.6,6,7,85.7,4,13,17,10,6,1,0,11,-29
1464,MIL,MIL @ UTA,11/08/2019,,L,24,65,24,49,49.0,5,12,41.7,12,18,66.7,12,21,33,8,8,5,3,16,17
1465,DEN,DEN vs. PHI,11/08/2019,,W,24,58,23,47,48.9,8,15,53.3,4,4,100.0,4,16,20,17,4,7,4,8,18
1466,LAL,LAL vs. MIA,11/08/2019,,W,24,47,19,41,46.3,4,13,30.8,5,6,83.3,4,18,22,14,9,4,2,11,13
1467,NOP,NOP vs. TOR,11/08/2019,,L,24,51,19,43,44.2,6,20,30.0,7,13,53.8,4,19,23,11,9,1,4,13,4
1468,WAS,WAS vs. CLE,11/08/2019,,L,24,48,21,50,42.0,4,16,25.0,2,4,50.0,10,15,25,14,7,3,3,9,2
1469,UTA,UTA vs. MIL,11/08/2019,,W,24,48,16,42,38.1,6,17,35.3,10,17,58.8,4,16,20,7,8,0,0,14,-17
1470,GSW,GSW @ MIN,11/08/2019,,L,24,49,21,50,42.0,5,16,31.3,2,2,100.0,5,22,27,6,11,1,6,15,-1
1471,NYK,NYK @ DAL,11/08/2019,,W,24,45,14,41,34.1,7,16,43.8,10,17,58.8,6,18,24,8,4,6,2,8,0
1472,BKN,BKN @ POR,11/08/2019,,W,24,65,20,48,41.7,8,17,47.1,17,22,77.3,9,14,23,10,3,2,5,12,-1
1473,IND,IND vs. DET,11/08/2019,,W,24,55,21,41,51.2,1,6,16.7,12,14,85.7,8,14,22,9,6,4,6,8,2
1474,CLE,CLE @ WAS,11/08/2019,,W,24,46,17,42,40.5,2,11,18.2,10,11,90.9,9,18,27,8,8,5,4,8,-2
1475,ORL,ORL vs. MEM,11/08/2019,,W,24,67,26,47,55.3,6,16,37.5,9,11,81.8,6,26,32,18,2,4,4,10,29
1476,DET,DET @ IND,11/08/2019,,L,24,53,19,41,46.3,8,18,44.4,7,9,77.8,5,14,19,13,10,1,1,14,-2
1477,MIN,MIN vs. GSW,11/08/2019,,W,24,50,18,53,34.0,3,21,14.3,11,15,73.3,7,21,28,9,6,4,3,7,1
1478,PHI,PHI @ DEN,11/08/2019,,L,24,40,16,39,41.0,4,14,28.6,4,11,36.4,4,18,22,11,11,4,5,8,-18
1479,POR,POR vs. BKN,11/08/2019,,L,24,66,24,51,47.1,6,16,37.5,12,12,100.0,7,17,24,5,4,1,7,15,1
1480,BOS,BOS @ CHA,11/07/2019,,W,24,56,21,46,45.7,7,20,35.0,7,8,87.5,6,18,24,14,8,6,3,12,12
1481,LAC,LAC vs. POR,11/07/2019,,W,24,60,21,42,50.0,3,12,25.0,15,16,93.8,5,21,26,9,9,1,5,9,-1
1482,POR,POR @ LAC,11/07/2019,,L,24,61,23,54,42.6,5,20,25.0,10,12,83.3,8,15,23,12,5,5,2,14,1
1483,SAS,SAS vs. OKC,11/07/2019,,W,24,65,27,47,57.4,6,14,42.9,5,5,100.0,7,15,22,19,6,2,1,9,10
1484,OKC,OKC @ SAS,11/07/2019,,L,24,55,21,38,55.3,4,9,44.4,9,10,90.0,1,12,13,11,7,5,1,6,-10
1485,CHA,CHA vs. BOS,11/07/2019,,L,24,44,15,39,38.5,2,14,14.3,12,16,75.0,4,17,21,11,10,3,3,6,-12
1486,MIA,MIA @ PHX,11/07/2019,,W,24,60,22,39,56.4,8,14,57.1,8,12,66.7,2,19,21,9,8,6,4,13,9
1487,PHX,PHX vs. MIA,11/07/2019,,L,24,51,17,40,42.5,6,15,40.0,11,17,64.7,3,16,19,15,8,3,1,10,-9
1488,MEM,MEM vs. MIN,11/06/2019,,W,24,65,26,44,59.1,4,10,40.0,9,13,69.2,3,22,25,16,7,1,1,14,8
1489,TOR,TOR vs. SAC,11/06/2019,,W,24,58,22,45,48.9,7,17,41.2,7,10,70.0,0,20,20,15,6,5,2,10,-4
1490,DET,DET vs. NYK,11/06/2019,,W,24,58,19,35,54.3,9,17,52.9,11,14,78.6,2,18,20,17,10,3,1,9,15
1491,UTA,UTA vs. PHI,11/06/2019,,W,24,48,16,44,36.4,3,12,25.0,13,20,65.0,7,21,28,10,4,5,2,10,0
1492,PHI,PHI @ UTA,11/06/2019,,L,24,48,14,40,35.0,4,13,30.8,16,18,88.9,3,23,26,8,8,3,1,15,0
1493,CHI,CHI @ ATL,11/06/2019,,W,24,57,21,37,56.8,5,15,33.3,10,14,71.4,4,16,20,13,14,7,5,20,5
1494,WAS,WAS @ IND,11/06/2019,,L,24,44,16,51,31.4,5,19,26.3,7,7,100.0,11,15,26,9,6,2,2,14,-7
1495,MIL,MIL @ LAC,11/06/2019,,W,24,59,19,44,43.2,6,20,30.0,15,20,75.0,5,21,26,9,10,3,5,18,-6
1496,GSW,GSW @ HOU,11/06/2019,,L,24,60,19,47,40.4,7,18,38.9,15,19,78.9,7,19,26,11,6,3,0,5,-6
1497,LAC,LAC vs. MIL,11/06/2019,,L,24,65,19,50,38.0,7,15,46.7,20,25,80.0,9,20,29,10,9,2,1,18,6
1498,NYK,NYK @ DET,11/06/2019,,L,24,43,15,36,41.7,5,12,41.7,8,11,72.7,2,14,16,11,9,4,1,11,-15
1499,ORL,ORL @ DAL,11/06/2019,,L,24,50,17,34,50.0,5,12,41.7,11,14,78.6,1,17,18,12,10,6,6,17,-3
1500,HOU,HOU vs. GSW,11/06/2019,,W,24,66,24,49,49.0,11,24,45.8,7,10,70.0,5,19,24,20,7,5,5,13,6
1501,ATL,ATL vs. CHI,11/06/2019,,L,24,52,15,34,44.1,4,13,30.8,18,25,72.0,4,12,16,9,12,5,1,13,-5
1502,MIN,MIN @ MEM,11/06/2019,,L,24,57,19,44,43.2,7,21,33.3,12,17,70.6,4,14,18,13,5,4,3,10,-8
1503,DAL,DAL vs. ORL,11/06/2019,,W,24,53,18,45,40.0,5,13,38.5,12,15,80.0,8,15,23,10,6,2,0,13,3
1504,IND,IND vs. WAS,11/06/2019,,W,24,51,18,44,40.9,4,12,33.3,11,12,91.7,8,20,28,14,9,1,2,13,7
1505,SAC,SAC @ TOR,11/06/2019,,L,24,62,22,49,44.9,9,21,42.9,9,12,75.0,5,20,25,13,6,4,4,10,4
1506,ORL,ORL @ OKC,11/05/2019,,L,24,41,13,39,33.3,1,13,7.7,14,16,87.5,4,23,27,8,5,1,4,13,-3
1507,DEN,DEN vs. MIA,11/05/2019,,W,24,51,21,42,50.0,4,14,28.6,5,8,62.5,5,20,25,17,12,6,2,11,10
1508,BOS,BOS @ CLE,11/05/2019,,W,24,58,24,41,58.5,7,15,46.7,3,6,50.0,2,20,22,10,9,3,7,12,-3
1509,OKC,OKC vs. ORL,11/05/2019,,W,24,44,15,43,34.9,5,15,33.3,9,10,90.0,2,19,21,10,2,3,3,12,3
1510,MIA,MIA @ DEN,11/05/2019,,L,24,41,14,44,31.8,4,17,23.5,9,16,56.3,7,15,22,9,8,8,2,11,-10
1511,CHA,CHA vs. IND,11/05/2019,,W,24,56,18,39,46.2,6,16,37.5,14,22,63.6,5,12,17,8,6,4,1,7,7
1512,CLE,CLE vs. BOS,11/05/2019,,L,24,61,21,47,44.7,8,15,53.3,11,11,100.0,5,13,18,15,4,2,2,9,3
1513,CHI,CHI vs. LAL,11/05/2019,,L,24,47,18,39,46.2,8,15,53.3,3,8,37.5,1,16,17,11,10,3,1,13,-23
1514,ATL,ATL vs. SAS,11/05/2019,,W,24,64,24,42,57.1,8,17,47.1,8,11,72.7,4,17,21,11,9,5,2,11,9
1515,IND,IND @ CHA,11/05/2019,,L,24,49,22,41,53.7,4,12,33.3,1,1,100.0,3,16,19,9,11,3,4,16,-7
1516,LAL,LAL @ CHI,11/05/2019,,W,24,70,26,46,56.5,6,16,37.5,12,16,75.0,5,21,26,17,5,6,7,10,23
1517,SAS,SAS @ ATL,11/05/2019,,L,24,55,21,46,45.7,4,19,21.1,9,12,75.0,6,9,15,9,8,4,2,10,-9
1518,BKN,BKN vs. NOP,11/04/2019,,W,24,68,22,45,48.9,8,23,34.8,16,20,80.0,7,11,18,16,10,6,0,10,-7
1519,MIN,MIN vs. MIL,11/04/2019,,L,24,49,17,54,31.5,4,20,20.0,11,14,78.6,7,15,22,8,6,5,0,12,-21
1520,PHI,PHI @ PHX,11/04/2019,,L,24,48,17,39,43.6,6,13,46.2,8,13,61.5,2,16,18,10,12,3,2,21,-11
1521,HOU,HOU @ MEM,11/04/2019,,W,24,45,13,42,31.0,9,27,33.3,10,15,66.7,7,19,26,7,11,3,2,10,5
1522,WAS,WAS vs. DET,11/04/2019,,W,24,52,21,45,46.7,4,12,33.3,6,9,66.7,5,14,19,13,8,7,4,13,14
1523,GSW,GSW vs. POR,11/04/2019,,W,24,67,20,48,41.7,3,11,27.3,24,25,96.0,8,26,34,12,5,3,2,6,12
1524,PHX,PHX vs. PHI,11/04/2019,,W,24,59,19,37,51.4,6,15,40.0,15,21,71.4,1,19,20,11,8,2,2,13,11
1525,DET,DET @ WAS,11/04/2019,,L,24,38,13,41,31.7,4,12,33.3,8,11,72.7,10,13,23,5,14,2,5,8,-14
1526,POR,POR @ GSW,11/04/2019,,L,24,55,22,59,37.3,6,23,26.1,5,6,83.3,11,15,26,7,4,3,3,15,-12
1527,MEM,MEM vs. HOU,11/04/2019,,L,24,40,17,49,34.7,0,13,0.0,6,8,75.0,9,20,29,8,9,8,2,11,-5
1528,NOP,NOP @ BKN,11/04/2019,,L,24,75,28,47,59.6,10,15,66.7,9,11,81.8,5,13,18,11,11,9,3,19,7
1529,MIL,MIL @ MIN,11/04/2019,,W,24,70,24,44,54.5,9,21,42.9,13,20,65.0,5,27,32,12,9,4,2,11,21
1530,SAC,SAC @ NYK,11/03/2019,,W,24,52,18,43,41.9,7,21,33.3,9,16,56.3,7,16,23,12,8,5,1,16,1
1531,HOU,HOU @ MIA,11/03/2019,,L,24,54,17,38,44.7,9,21,42.9,11,16,68.8,1,19,20,10,11,3,2,11,-4
1532,SAS,SAS vs. LAL,11/03/2019,,L,24,53,19,41,46.3,2,9,22.2,13,17,76.5,4,22,26,13,10,4,1,11,6
1533,LAL,LAL @ SAS,11/03/2019,,W,24,47,19,42,45.2,1,11,9.1,8,13,61.5,4,17,21,7,8,6,7,11,-6
1534,MIA,MIA vs. HOU,11/03/2019,,W,24,58,21,43,48.8,9,21,42.9,7,9,77.8,2,18,20,15,9,7,5,11,4
1535,IND,IND vs. CHI,11/03/2019,,W,24,53,21,44,47.7,4,11,36.4,7,10,70.0,7,20,27,12,12,3,5,16,0
1536,CLE,CLE vs. DAL,11/03/2019,,L,24,58,18,46,39.1,8,23,34.8,14,20,70.0,8,13,21,11,4,4,1,11,-15
1537,CHI,CHI @ IND,11/03/2019,,L,24,53,18,40,45.0,6,13,46.2,11,19,57.9,2,17,19,15,9,6,1,8,0
1538,LAC,LAC vs. UTA,11/03/2019,,W,24,66,21,49,42.9,5,16,31.3,19,24,79.2,9,16,25,9,3,6,1,17,13
1539,UTA,UTA @ LAC,11/03/2019,,L,24,53,16,34,47.1,5,15,33.3,16,21,76.2,2,11,13,5,9,1,4,19,-13
1540,NYK,NYK vs. SAC,11/03/2019,,L,24,51,17,38,44.7,3,17,17.6,14,18,77.8,5,15,20,9,8,4,2,13,-1
1541,DAL,DAL @ CLE,11/03/2019,,W,24,73,27,48,56.3,10,24,41.7,9,11,81.8,7,21,28,19,6,3,2,15,15
1542,OKC,OKC vs. NOP,11/02/2019,,W,24,50,17,43,39.5,7,18,38.9,9,10,90.0,3,20,23,8,7,4,7,7,6
1543,PHI,PHI @ POR,11/02/2019,,W,24,72,30,51,58.8,4,12,33.3,8,10,80.0,5,15,20,18,5,10,3,10,12
1544,DEN,DEN @ ORL,11/02/2019,,W,24,51,16,39,41.0,4,12,33.3,15,21,71.4,5,17,22,10,5,2,2,5,9
1545,MIN,MIN @ WAS,11/02/2019,,W,24,61,25,45,55.6,9,16,56.3,2,4,50.0,2,22,24,15,15,7,3,9,8
1546,MEM,MEM vs. PHX,11/02/2019,,L,24,58,23,40,57.5,5,12,41.7,7,10,70.0,6,16,22,13,12,4,5,12,-11
1547,GSW,GSW vs. CHA,11/02/2019,,L,24,32,13,32,40.6,3,14,21.4,3,5,60.0,2,16,18,7,12,4,2,12,-11
1548,MIL,MIL vs. TOR,11/02/2019,,W,24,49,16,42,38.1,4,18,22.2,13,17,76.5,7,15,22,11,7,2,5,8,-6
1549,PHX,PHX @ MEM,11/02/2019,,W,24,69,25,46,54.3,11,20,55.0,8,9,88.9,2,10,12,15,5,6,1,8,11
1550,BKN,BKN @ DET,11/02/2019,,L,24,55,20,40,50.0,5,13,38.5,10,13,76.9,4,16,20,10,10,0,2,15,-12
1551,POR,POR vs. PHI,11/02/2019,,L,24,60,22,35,62.9,9,14,64.3,7,11,63.6,0,13,13,10,13,3,1,12,-12
1552,NOP,NOP @ OKC,11/02/2019,,L,24,44,18,46,39.1,5,18,27.8,3,6,50.0,7,21,28,10,9,5,2,13,-6
1553,ORL,ORL vs. DEN,11/02/2019,,L,24,42,18,45,40.0,3,15,20.0,3,4,75.0,6,17,23,12,6,2,4,14,-9
1554,CHA,CHA @ GSW,11/02/2019,,W,24,43,15,42,35.7,4,18,22.2,9,13,69.2,12,17,29,9,9,1,0,6,11
1555,DET,DET vs. BKN,11/02/2019,,W,24,67,25,50,50.0,5,17,29.4,12,15,80.0,2,16,18,12,0,4,4,13,12
1556,TOR,TOR @ MIL,11/02/2019,,L,24,55,21,43,48.8,7,16,43.8,6,6,100.0,5,16,21,15,8,3,4,15,6
1557,WAS,WAS vs. MIN,11/02/2019,,L,24,53,19,47,40.4,8,19,42.1,7,8,87.5,2,15,17,13,8,7,2,6,-8
1558,ORL,ORL vs. MIL,11/01/2019,,L,24,50,19,45,42.2,8,21,38.1,4,8,50.0,6,15,21,12,7,4,1,10,-11
1559,DAL,DAL vs. LAL,11/01/2019,,L,24,45,15,37,40.5,8,18,44.4,7,11,63.6,3,18,21,11,11,3,1,4,-10
1560,IND,IND vs. CLE,11/01/2019,,W,24,60,20,44,45.5,3,15,20.0,17,19,89.5,7,25,32,10,9,3,5,12,2
1561,MIL,MIL @ ORL,11/01/2019,,W,24,61,22,47,46.8,6,22,27.3,11,15,73.3,10,21,31,10,7,5,1,9,11
1562,SAS,SAS @ GSW,11/01/2019,,W,24,70,25,45,55.6,6,12,50.0,14,15,93.3,8,16,24,14,8,4,0,13,15
1563,UTA,UTA @ SAC,11/01/2019,,L,24,53,18,38,47.4,7,16,43.8,10,15,66.7,3,18,21,8,7,6,2,10,2
1564,BKN,BKN vs. HOU,11/01/2019,,W,24,62,19,44,43.2,9,17,52.9,15,19,78.9,5,25,30,13,9,4,2,12,5
1565,BOS,BOS vs. NYK,11/01/2019,,W,24,55,17,36,47.2,7,18,38.9,14,16,87.5,1,20,21,11,7,4,2,8,3
1566,CHI,CHI vs. DET,11/01/2019,,W,24,55,18,43,41.9,10,22,45.5,9,12,75.0,4,14,18,13,5,2,1,9,1
1567,HOU,HOU @ BKN,11/01/2019,,L,24,57,20,49,40.8,5,25,20.0,12,15,80.0,4,17,21,8,5,4,4,12,-5
1568,DET,DET @ CHI,11/01/2019,,L,24,54,19,37,51.4,5,13,38.5,11,13,84.6,4,21,25,13,8,2,5,12,-1
1569,SAC,SAC vs. UTA,11/01/2019,,W,24,51,21,41,51.2,4,13,30.8,5,10,50.0,4,14,18,7,6,5,3,12,-2
1570,LAL,LAL @ DAL,11/01/2019,,W,24,55,23,44,52.3,6,18,33.3,3,4,75.0,2,17,19,10,5,7,3,10,10
1571,CLE,CLE @ IND,11/01/2019,,L,24,58,18,45,40.0,8,22,36.4,14,17,82.4,2,16,18,11,4,6,0,14,-2
1572,NYK,NYK @ BOS,11/01/2019,,L,24,52,18,42,42.9,8,22,36.4,8,11,72.7,5,16,21,13,8,3,2,13,-3
1573,GSW,GSW vs. SAS,11/01/2019,,L,24,55,19,40,47.5,4,11,36.4,13,15,86.7,5,11,16,12,7,4,1,11,-15
1574,LAC,LAC vs. SAS,10/31/2019,,W,24,53,21,46,45.7,2,14,14.3,9,13,69.2,7,14,21,8,5,5,1,15,4
1575,NOP,NOP vs. DEN,10/31/2019,,W,24,66,23,38,60.5,8,15,53.3,12,17,70.6,1,17,18,18,8,3,4,10,11
1576,DEN,DEN @ NOP,10/31/2019,,L,24,55,21,47,44.7,6,17,35.3,7,9,77.8,5,13,18,11,7,2,1,14,-11
1577,MIA,MIA @ ATL,10/31/2019,,W,24,54,20,38,52.6,8,16,50.0,6,8,75.0,3,14,17,15,10,8,7,6,3
1578,ATL,ATL vs. MIA,10/31/2019,,L,24,51,20,47,42.6,5,17,29.4,6,6,100.0,8,14,22,13,9,4,2,6,-3
1579,SAS,SAS @ LAC,10/31/2019,,L,24,49,17,37,45.9,2,8,25.0,13,18,72.2,8,18,26,6,11,3,3,18,-4
1580,OKC,OKC vs. POR,10/30/2019,,L,24,55,19,44,43.2,2,13,15.4,15,20,75.0,7,22,29,9,8,4,1,13,2
1581,BKN,BKN vs. IND,10/30/2019,,L,24,45,18,45,40.0,4,15,26.7,5,10,50.0,8,15,23,7,12,5,3,11,-13
1582,PHX,PHX @ GSW,10/30/2019,,W,24,49,17,43,39.5,3,14,21.4,12,14,85.7,8,13,21,11,10,3,1,16,-15
1583,HOU,HOU @ WAS,10/30/2019,,W,24,83,27,52,51.9,10,27,37.0,19,23,82.6,11,14,25,12,6,7,2,12,2
1584,CHI,CHI @ CLE,10/30/2019,,L,24,58,21,48,43.8,8,19,42.1,8,9,88.9,5,8,13,11,3,4,2,10,-9
1585,BOS,BOS vs. MIL,10/30/2019,,W,24,74,26,48,54.2,11,21,52.4,11,11,100.0,2,22,24,16,3,4,1,9,27
1586,CHA,CHA @ SAC,10/30/2019,,W,24,57,22,41,53.7,9,15,60.0,4,5,80.0,6,17,23,14,10,5,0,9,12
1587,ORL,ORL vs. NYK,10/30/2019,,W,24,53,22,43,51.2,7,14,50.0,2,2,100.0,8,18,26,15,5,4,2,10,14
1588,MIN,MIN @ PHI,10/30/2019,,L,24,52,16,40,40.0,3,12,25.0,17,22,77.3,5,16,21,4,9,4,3,11,-3
1589,WAS,WAS vs. HOU,10/30/2019,,L,24,81,27,44,61.4,15,23,65.2,12,13,92.3,2,15,17,15,9,2,2,16,-2
1590,GSW,GSW vs. PHX,10/30/2019,,L,24,64,18,38,47.4,3,10,30.0,25,30,83.3,6,16,22,10,6,6,2,13,15
1591,IND,IND @ BKN,10/30/2019,,W,24,58,21,44,47.7,4,12,33.3,12,12,100.0,4,15,19,10,6,7,1,11,13
1592,PHI,PHI vs. MIN,10/30/2019,,W,24,55,19,44,43.2,4,16,25.0,13,18,72.2,7,17,24,12,9,7,2,21,3
1593,NYK,NYK @ ORL,10/30/2019,,L,24,39,14,39,35.9,5,16,31.3,6,8,75.0,6,10,16,9,5,0,2,4,-14
1594,SAC,SAC vs. CHA,10/30/2019,,L,24,45,18,45,40.0,6,22,27.3,3,3,100.0,6,14,20,10,10,4,3,9,-12
1595,UTA,UTA vs. LAC,10/30/2019,,W,24,58,23,38,60.5,7,11,63.6,5,10,50.0,1,20,21,9,8,4,2,7,13
1596,LAC,LAC @ UTA,10/30/2019,,L,24,45,20,43,46.5,5,14,35.7,0,1,0.0,2,13,15,9,9,1,3,12,-13
1597,POR,POR @ OKC,10/30/2019,,W,24,53,18,44,40.9,9,16,56.3,8,14,57.1,5,21,26,9,10,3,5,17,-2
1598,DET,DET @ TOR,10/30/2019,,L,24,55,19,41,46.3,8,16,50.0,9,11,81.8,7,16,23,15,13,1,0,6,-6
1599,TOR,TOR vs. DET,10/30/2019,,W,24,61,25,42,59.5,9,16,56.3,2,3,66.7,1,13,14,15,7,6,2,11,6
1600,MIL,MIL @ BOS,10/30/2019,,L,24,47,18,39,46.2,5,23,21.7,6,10,60.0,0,16,16,11,7,2,3,12,-27
1601,CLE,CLE vs. CHI,10/30/2019,,W,24,67,24,37,64.9,7,13,53.8,12,15,80.0,4,17,21,16,11,1,6,11,9
1602,DEN,DEN vs. DAL,10/29/2019,,L,24,45,18,41,43.9,5,15,33.3,4,6,66.7,7,22,29,12,9,2,0,15,-4
1603,LAL,LAL vs. MEM,10/29/2019,,W,24,71,21,34,61.8,6,13,46.2,23,28,82.1,3,24,27,14,9,5,6,13,27
1604,MIA,MIA vs. ATL,10/29/2019,,W,24,53,13,29,44.8,5,13,38.5,22,28,78.6,3,19,22,8,17,6,3,14,5
1605,DAL,DAL @ DEN,10/29/2019,,W,24,49,18,40,45.0,5,16,31.3,8,15,53.3,2,16,18,14,3,4,4,5,4
1606,MEM,MEM @ LAL,10/29/2019,,L,24,44,13,51,25.5,4,19,21.1,14,14,100.0,10,13,23,9,9,4,2,16,-27
1607,ATL,ATL @ MIA,10/29/2019,,L,24,48,17,42,40.5,4,17,23.5,10,16,62.5,7,11,18,14,11,8,2,18,-5
1608,SAC,SAC vs. DEN,10/28/2019,,L,24,41,15,51,29.4,3,21,14.3,8,11,72.7,12,16,28,7,5,4,5,14,-13
1609,DET,DET vs. IND,10/28/2019,,W,24,37,15,38,39.5,6,10,60.0,1,1,100.0,2,21,23,9,12,1,0,9,-4
1610,NOP,NOP vs. GSW,10/28/2019,,L,24,68,27,49,55.1,7,20,35.0,7,13,53.8,4,15,19,19,7,6,4,9,6
1611,PHI,PHI @ ATL,10/28/2019,,W,24,42,14,40,35.0,4,22,18.2,10,13,76.9,7,22,29,9,12,5,3,16,4
1612,NYK,NYK vs. CHI,10/28/2019,,W,24,63,23,48,47.9,5,15,33.3,12,21,57.1,12,20,32,12,5,2,2,10,17
1613,SAS,SAS vs. POR,10/28/2019,,W,24,68,23,45,51.1,6,13,46.2,16,21,76.2,4,21,25,15,7,3,1,14,9
1614,DEN,DEN @ SAC,10/28/2019,,W,24,54,19,46,41.3,4,17,23.5,12,13,92.3,8,19,27,9,5,3,3,11,13
1615,MIL,MIL vs. CLE,10/28/2019,,W,24,70,26,44,59.1,9,21,42.9,9,14,64.3,2,23,25,15,6,7,5,10,10
1616,ATL,ATL vs. PHI,10/28/2019,,L,24,38,12,37,32.4,2,13,15.4,12,17,70.6,3,18,21,9,11,7,2,13,-4
1617,UTA,UTA @ PHX,10/28/2019,,W,24,50,15,34,44.1,4,15,26.7,16,19,84.2,1,13,14,11,8,4,3,12,-6
1618,CLE,CLE @ MIL,10/28/2019,,L,24,60,22,48,45.8,8,19,42.1,8,9,88.9,3,17,20,11,7,2,0,11,-10
1619,CHA,CHA @ LAC,10/28/2019,,L,24,42,15,40,37.5,6,21,28.6,6,8,75.0,5,14,19,10,11,4,1,10,-12
1620,PHX,PHX vs. UTA,10/28/2019,,L,24,56,20,35,57.1,9,16,56.3,7,12,58.3,1,17,18,16,8,3,1,16,6
1621,ORL,ORL @ TOR,10/28/2019,,L,24,49,19,42,45.2,6,20,30.0,5,5,100.0,2,19,21,11,8,4,3,9,-4
1622,TOR,TOR vs. ORL,10/28/2019,,W,24,53,16,41,39.0,5,17,29.4,16,16,100.0,4,20,24,9,7,5,1,8,4
1623,CHI,CHI @ NYK,10/28/2019,,L,24,46,16,43,37.2,5,18,27.8,9,10,90.0,4,16,20,9,6,1,2,14,-17
1624,OKC,OKC @ HOU,10/28/2019,,L,24,50,19,46,41.3,5,18,27.8,7,11,63.6,7,15,22,9,8,2,3,14,-14
1625,GSW,GSW @ NOP,10/28/2019,,W,24,62,25,52,48.1,5,16,31.3,7,7,100.0,8,20,28,18,8,2,0,15,-6
1626,POR,POR @ SAS,10/28/2019,,L,24,59,19,49,38.8,2,15,13.3,19,23,82.6,5,18,23,8,4,0,5,15,-9
1627,IND,IND @ DET,10/28/2019,,L,24,41,17,45,37.8,2,12,16.7,5,7,71.4,6,20,26,9,6,5,1,10,4
1628,LAC,LAC vs. CHA,10/28/2019,,W,24,54,20,43,46.5,6,16,37.5,8,8,100.0,6,18,24,9,10,5,5,12,12
1629,HOU,HOU vs. OKC,10/28/2019,,W,24,64,19,42,45.2,6,19,31.6,20,21,95.2,6,16,22,10,8,2,2,12,14
1630,MIA,MIA @ MIN,10/27/2019,,L,24,52,22,43,51.2,6,16,37.5,2,4,50.0,5,16,21,13,11,4,4,13,-9
1631,OKC,OKC vs. GSW,10/27/2019,,W,24,50,18,33,54.5,6,15,40.0,8,12,66.7,2,21,23,11,14,2,3,17,-5
1632,DAL,DAL vs. POR,10/27/2019,,L,24,48,12,45,26.7,4,25,16.0,20,27,74.1,7,15,22,9,6,3,1,13,-14
1633,BKN,BKN @ MEM,10/27/2019,,L,24,63,20,40,50.0,7,16,43.8,16,20,80.0,1,18,19,14,8,4,4,9,2
1634,POR,POR @ DAL,10/27/2019,,W,24,62,23,43,53.5,3,7,42.9,13,16,81.3,7,24,31,5,10,1,2,19,14
1635,GSW,GSW @ OKC,10/27/2019,,L,24,55,19,52,36.5,2,14,14.3,15,16,93.8,8,14,22,10,3,5,1,7,5
1636,MEM,MEM vs. BKN,10/27/2019,,W,24,61,25,47,53.2,6,9,66.7,5,8,62.5,4,17,21,13,6,2,5,16,-2
1637,CHA,CHA @ LAL,10/27/2019,,L,24,39,16,48,33.3,3,20,15.0,4,6,66.7,9,18,27,6,8,2,1,9,-18
1638,MIN,MIN vs. MIA,10/27/2019,,W,24,61,19,42,45.2,8,22,36.4,15,17,88.2,4,16,20,11,8,6,0,7,9
1639,LAL,LAL vs. CHA,10/27/2019,,W,24,57,24,45,53.3,6,17,35.3,3,5,60.0,3,20,23,13,6,3,5,11,18
