,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
386,CHI,CHI @ IND,11/03/2019,,L,48,95,36,84,42.9,9,29,31.0,14,25,56.0,6,36,42,27,18,8,2,21,-13
387,MEM,MEM vs. PHX,11/02/2019,,L,48,105,42,86,48.8,9,28,32.1,12,19,63.2,13,33,46,26,20,9,8,23,-9
388,DEN,DEN @ ORL,11/02/2019,,W,48,91,27,73,37.0,9,28,32.1,28,39,71.8,7,34,41,15,14,8,3,14,4
389,GSW,GSW vs. CHA,11/02/2019,,L,48,87,34,77,44.2,9,28,32.1,10,13,76.9,5,35,40,23,18,5,5,22,-6
390,LAL,LAL @ DAL,11/01/2019,,W,53,119,47,96,49.0,9,32,28.1,16,21,76.2,6,35,41,24,11,11,7,21,9
391,PHI,PHI vs. MIN,10/30/2019,,W,48,117,43,92,46.7,9,25,36.0,22,28,78.6,16,40,56,24,22,14,6,27,22
392,NYK,NYK vs. CHI,10/28/2019,,W,48,105,38,91,41.8,9,29,31.0,20,32,62.5,25,38,63,19,17,3,6,19,7
393,CHI,CHI @ NYK,10/28/2019,,L,48,98,36,85,42.4,9,35,25.7,17,21,81.0,8,30,38,19,10,6,5,22,-7
394,ATL,ATL vs. PHI,10/28/2019,,L,48,103,36,84,42.9,9,27,33.3,22,32,68.8,8,37,45,23,21,12,3,25,-2
395,POR,POR @ DAL,10/27/2019,,W,48,121,45,87,51.7,9,22,40.9,22,26,84.6,7,41,48,13,16,6,4,30,2
396,ATL,ATL vs. ORL,10/26/2019,,W,48,103,43,84,51.2,9,30,30.0,8,15,53.3,9,43,52,22,18,5,9,26,4
397,CHI,CHI vs. TOR,10/26/2019,,L,48,84,29,97,29.9,9,35,25.7,17,25,68.0,12,33,45,18,15,9,2,22,-24
398,CHI,CHI @ CHA,10/23/2019,,L,48,125,49,105,46.7,9,30,30.0,18,22,81.8,20,29,49,25,12,11,4,20,-1
399,ORL,ORL vs. CLE,10/23/2019,,W,48,94,37,86,43.0,9,30,30.0,11,19,57.9,7,39,46,24,13,12,4,18,9
400,CLE,CLE @ ORL,10/23/2019,,L,48,85,33,88,37.5,9,34,26.5,10,15,66.7,10,44,54,20,16,8,2,15,-9
401,SAS,SAS @ POR,02/06/2020,,L,48,117,41,92,44.6,10,28,35.7,25,28,89.3,8,31,39,25,4,9,3,10,-8
402,NYK,NYK @ CLE,02/03/2020,,W,53,139,57,102,55.9,10,26,38.5,15,21,71.4,12,34,46,33,12,11,1,18,5
403,NOP,NOP @ HOU,02/02/2020,,L,48,109,42,94,44.7,10,33,30.3,15,20,75.0,16,47,63,21,23,6,6,16,-8
404,DEN,DEN @ DET,02/02/2020,,L,53,123,48,96,50.0,10,32,31.3,17,22,77.3,14,33,47,30,10,7,7,19,-5
405,CHA,CHA @ SAS,02/01/2020,,L,48,90,35,83,42.2,10,36,27.8,10,12,83.3,6,31,37,29,17,5,7,18,-24
406,ATL,ATL @ DAL,02/01/2020,,L,48,100,37,91,40.7,10,33,30.3,16,21,76.2,10,40,50,19,11,6,4,15,-23
407,SAS,SAS vs. CHA,02/01/2020,,W,48,114,45,87,51.7,10,28,35.7,14,21,66.7,7,37,44,27,12,13,2,14,24
408,DET,DET @ BKN,01/29/2020,,L,48,115,42,83,50.6,10,26,38.5,21,28,75.0,9,32,41,25,16,6,5,20,-10
409,SAS,SAS @ CHI,01/27/2020,,L,48,109,38,82,46.3,10,25,40.0,23,34,67.6,12,35,47,21,12,2,6,12,-1
410,MIL,MIL @ CHA,01/24/2020,,W,48,116,44,87,50.6,10,36,27.8,18,24,75.0,12,41,53,26,16,8,8,22,13
411,SAC,SAC @ CHI,01/24/2020,,W,48,98,35,81,43.2,10,32,31.3,18,21,85.7,7,35,42,24,14,8,8,20,17
412,SAC,SAC @ DET,01/22/2020,,L,48,106,42,98,42.9,10,35,28.6,12,23,52.2,12,33,45,23,11,10,1,28,-21
413,DEN,DEN @ HOU,01/22/2020,,L,48,105,42,92,45.7,10,28,35.7,11,15,73.3,13,27,40,25,15,12,6,21,-16
414,CHA,CHA vs. ORL,01/20/2020,,L,48,83,29,76,38.2,10,33,30.3,15,20,75.0,9,30,39,21,18,4,5,18,-23
415,DET,DET @ WAS,01/20/2020,,L,48,100,38,89,42.7,10,32,31.3,14,20,70.0,11,30,41,19,17,10,5,18,-6
416,MIA,MIA @ SAS,01/19/2020,,L,48,102,37,86,43.0,10,34,29.4,18,20,90.0,10,37,47,23,10,8,3,19,-5
417,SAC,SAC @ UTA,01/18/2020,,L,48,101,42,86,48.8,10,26,38.5,7,12,58.3,7,30,37,20,10,3,3,23,-22
418,ATL,ATL vs. DET,01/18/2020,,L,48,103,40,93,43.0,10,34,29.4,13,15,86.7,10,22,32,18,20,9,6,20,-33
419,LAC,LAC @ NOP,01/18/2020,,W,48,133,46,93,49.5,10,31,32.3,31,39,79.5,10,26,36,22,12,12,2,29,3
420,PHI,PHI @ NYK,01/18/2020,,W,48,90,34,78,43.6,10,32,31.3,12,19,63.2,5,36,41,26,14,8,6,19,3
421,SAS,SAS @ MIA,01/15/2020,,L,48,100,39,89,43.8,10,33,30.3,12,15,80.0,6,35,41,22,8,8,4,17,-6
422,ORL,ORL @ LAL,01/15/2020,,W,48,119,43,94,45.7,10,26,38.5,23,29,79.3,13,35,48,22,13,10,2,15,1
423,IND,IND vs. PHI,01/13/2020,,W,48,101,33,86,38.4,10,26,38.5,25,31,80.6,13,37,50,24,9,6,6,14,6
424,BKN,BKN vs. ATL,01/12/2020,,W,48,108,41,77,53.2,10,26,38.5,16,29,55.2,7,55,62,25,26,8,2,20,22
425,UTA,UTA @ WAS,01/12/2020,,W,48,127,48,90,53.3,10,30,33.3,21,25,84.0,12,32,44,24,11,6,2,18,11
426,POR,POR vs. MIL,01/11/2020,,L,48,101,37,95,38.9,10,36,27.8,17,21,81.0,8,40,48,17,13,6,4,20,-21
427,WAS,WAS vs. ATL,01/10/2020,,W,48,111,42,112,37.5,10,29,34.5,17,28,60.7,19,38,57,26,9,11,1,22,10
428,MIL,MIL @ SAC,01/10/2020,,W,48,127,47,95,49.5,10,39,25.6,23,30,76.7,7,45,52,29,11,11,4,12,21
429,LAL,LAL @ DAL,01/10/2020,,W,48,129,47,89,52.8,10,24,41.7,25,32,78.1,12,37,49,18,7,6,5,27,15
430,SAC,SAC vs. MIL,01/10/2020,,L,48,106,44,96,45.8,10,35,28.6,8,10,80.0,6,39,45,26,16,8,3,24,-21
431,ORL,ORL vs. WAS,01/08/2020,,W,48,123,43,87,49.4,10,27,37.0,27,34,79.4,13,38,51,24,17,18,3,21,34
432,IND,IND @ CHA,01/06/2020,,W,48,115,47,89,52.8,10,26,38.5,11,14,78.6,12,31,43,31,11,8,5,23,11
433,BKN,BKN @ ORL,01/06/2020,,L,48,89,32,96,33.3,10,47,21.3,15,19,78.9,12,34,46,20,13,11,1,19,-12
434,CHA,CHA vs. IND,01/06/2020,,L,48,104,37,81,45.7,10,30,33.3,20,22,90.9,8,30,38,21,12,3,3,14,-11
435,IND,IND @ ATL,01/04/2020,,L,48,111,36,87,41.4,10,27,37.0,29,35,82.9,13,26,39,24,11,8,4,24,-5
436,ATL,ATL vs. IND,01/04/2020,,W,48,116,42,82,51.2,10,32,31.3,22,24,91.7,4,36,40,22,14,8,4,28,5
437,PHX,PHX vs. NYK,01/03/2020,,W,48,120,42,90,46.7,10,28,35.7,26,33,78.8,9,39,48,28,10,7,3,25,8
438,NYK,NYK @ PHX,01/03/2020,,L,48,112,41,92,44.6,10,37,27.0,20,30,66.7,13,39,52,19,15,7,7,26,-8
439,POR,POR @ NYK,01/01/2020,,L,48,93,37,94,39.4,10,32,31.3,9,15,60.0,10,37,47,17,9,4,5,11,-24
440,CLE,CLE @ TOR,12/31/2019,,L,48,97,37,87,42.5,10,38,26.3,13,16,81.3,8,33,41,21,15,5,4,19,-20
441,MIA,MIA @ WAS,12/30/2019,,L,48,105,33,73,45.2,10,28,35.7,29,39,74.4,10,34,44,18,19,5,1,22,-18
442,UTA,UTA vs. DET,12/30/2019,,W,48,104,39,83,47.0,10,26,38.5,16,20,80.0,9,37,46,20,15,7,6,21,23
443,OKC,OKC @ TOR,12/29/2019,,W,48,98,34,78,43.6,10,33,30.3,20,23,87.0,8,35,43,15,17,8,6,14,1
444,MEM,MEM vs. CHA,12/29/2019,,W,48,117,45,93,48.4,10,35,28.6,17,17,100.0,14,37,51,30,14,5,5,20,13
445,PHI,PHI @ MIA,12/28/2019,,L,53,116,42,89,47.2,10,30,33.3,22,29,75.9,8,39,47,24,11,5,4,24,-1
446,MIA,MIA vs. PHI,12/28/2019,,W,53,117,42,94,44.7,10,28,35.7,23,29,79.3,8,35,43,26,8,6,4,21,1
447,WAS,WAS vs. NYK,12/28/2019,,L,48,100,33,96,34.4,10,25,40.0,24,31,77.4,14,35,49,16,12,15,3,22,-7
448,PHI,PHI @ ORL,12/27/2019,,L,48,97,35,87,40.2,10,29,34.5,17,21,81.0,7,38,45,23,16,10,3,22,-1
449,ORL,ORL vs. PHI,12/27/2019,,W,48,98,37,88,42.0,10,30,33.3,14,23,60.9,10,38,48,26,16,4,5,21,1
450,MIN,MIN @ SAC,12/26/2019,,W,58,105,36,104,34.6,10,46,21.7,23,29,79.3,14,51,65,23,15,7,5,20,1
451,OKC,OKC vs. MEM,12/26/2019,,L,48,97,38,92,41.3,10,35,28.6,11,13,84.6,7,27,34,23,9,11,4,14,-13
452,MEM,MEM @ OKC,12/26/2019,,W,48,110,46,84,54.8,10,25,40.0,8,11,72.7,8,42,50,26,16,6,8,14,13
453,DET,DET vs. PHI,12/23/2019,,L,48,109,43,84,51.2,10,30,33.3,13,18,72.2,6,24,30,27,14,9,1,14,-16
454,ORL,ORL vs. CHI,12/23/2019,,W,48,103,39,81,48.1,10,26,38.5,15,23,65.2,6,40,46,23,13,10,13,15,8
455,WAS,WAS @ NYK,12/23/2019,,W,48,121,47,100,47.0,10,30,33.3,17,30,56.7,16,32,48,27,9,12,7,12,6
456,TOR,TOR vs. DAL,12/22/2019,,W,48,110,37,94,39.4,10,34,29.4,26,31,83.9,14,37,51,21,12,12,5,21,3
457,CHA,CHA @ BOS,12/22/2019,,L,48,93,33,82,40.2,10,34,29.4,17,23,73.9,2,25,27,26,6,3,5,17,-26
458,LAL,LAL vs. DEN,12/22/2019,,L,48,104,39,83,47.0,10,29,34.5,16,22,72.7,18,27,45,18,19,7,9,25,-24
459,SAS,SAS vs. LAC,12/21/2019,,L,48,109,42,82,51.2,10,28,35.7,15,19,78.9,4,32,36,24,18,5,8,20,-25
460,NYK,NYK @ MIA,12/20/2019,,L,48,114,41,94,43.6,10,34,29.4,22,33,66.7,13,28,41,23,8,11,2,25,-15
461,SAC,SAC @ IND,12/20/2019,,L,48,105,41,91,45.1,10,32,31.3,13,15,86.7,13,28,41,25,12,4,6,15,-14
462,GSW,GSW vs. NOP,12/20/2019,,W,48,106,36,83,43.4,10,33,30.3,24,25,96.0,10,37,47,25,18,10,4,24,4
463,MIN,MIN @ DEN,12/20/2019,,L,48,100,36,87,41.4,10,42,23.8,18,27,66.7,16,30,46,20,14,8,8,15,-9
464,PHI,PHI vs. DAL,12/20/2019,,L,48,98,38,90,42.2,10,34,29.4,12,18,66.7,11,35,46,25,15,9,2,16,-19
465,DEN,DEN vs. MIN,12/20/2019,,W,48,109,44,89,49.4,10,28,35.7,11,12,91.7,10,34,44,27,16,9,5,22,9
466,OKC,OKC vs. PHX,12/20/2019,,W,48,126,49,87,56.3,10,24,41.7,18,21,85.7,8,33,41,23,15,7,7,23,18
467,MEM,MEM @ OKC,12/18/2019,,L,48,122,50,99,50.5,10,26,38.5,12,15,80.0,15,32,47,27,15,5,2,25,-4
468,MIN,MIN vs. NOP,12/18/2019,,L,48,99,36,95,37.9,10,39,25.6,17,27,63.0,12,31,43,20,11,9,3,18,-8
469,IND,IND vs. LAL,12/17/2019,,W,48,105,41,85,48.2,10,25,40.0,13,20,65.0,13,30,43,22,13,9,6,21,3
470,PHX,PHX @ LAC,12/17/2019,,L,48,99,41,102,40.2,10,35,28.6,7,10,70.0,16,34,50,30,20,11,3,23,-21
471,IND,IND vs. CHA,12/15/2019,,W,48,107,40,88,45.5,10,35,28.6,17,20,85.0,8,43,51,30,9,6,9,25,22
472,SAC,SAC @ GSW,12/15/2019,,W,48,100,38,63,60.3,10,22,45.5,14,16,87.5,4,34,38,27,29,9,3,20,21
473,DEN,DEN vs. NYK,12/15/2019,,W,48,111,44,94,46.8,10,28,35.7,13,19,68.4,17,31,48,27,9,5,6,9,6
474,PHX,PHX vs. SAS,12/14/2019,,L,53,119,45,103,43.7,10,40,25.0,19,26,73.1,6,53,59,29,10,5,5,24,-2
475,LAC,LAC @ CHI,12/14/2019,,L,48,106,35,80,43.8,10,22,45.5,26,36,72.2,8,32,40,20,15,9,4,17,-3
476,MIA,MIA vs. LAL,12/13/2019,,L,48,110,39,85,45.9,10,33,30.3,22,28,78.6,5,29,34,24,8,8,2,21,-3
477,MIN,MIN vs. LAC,12/13/2019,,L,48,117,38,85,44.7,10,41,24.4,31,37,83.8,7,32,39,17,18,9,3,26,-7
478,GSW,GSW vs. NYK,12/11/2019,,L,53,122,45,104,43.3,10,37,27.0,22,30,73.3,14,32,46,27,8,10,6,25,-2
479,BKN,BKN vs. CHA,12/11/2019,,L,48,108,38,88,43.2,10,38,26.3,22,33,66.7,17,35,52,20,12,5,3,21,-5
480,IND,IND vs. BOS,12/11/2019,,W,48,122,41,85,48.2,10,25,40.0,30,36,83.3,5,31,36,27,10,11,4,18,5
481,MEM,MEM @ PHX,12/11/2019,,W,48,115,42,87,48.3,10,24,41.7,21,26,80.8,7,48,55,23,18,8,4,28,7
482,SAC,SAC vs. OKC,12/11/2019,,W,48,94,39,88,44.3,10,31,32.3,6,10,60.0,6,35,41,12,16,8,3,21,1
483,LAC,LAC @ IND,12/09/2019,,W,48,110,40,97,41.2,10,32,31.3,20,27,74.1,11,45,56,19,11,7,7,16,11
484,IND,IND vs. LAC,12/09/2019,,L,48,99,34,97,35.1,10,35,28.6,21,28,75.0,14,42,56,16,13,7,3,21,-11
485,ORL,ORL @ MIL,12/09/2019,,L,48,101,35,92,38.0,10,31,32.3,21,26,80.8,9,35,44,24,12,8,10,18,-9
486,NYK,NYK vs. IND,12/07/2019,,L,48,103,39,96,40.6,10,31,32.3,15,21,71.4,15,37,52,24,11,11,6,14,-1
487,MEM,MEM @ UTA,12/07/2019,,L,48,112,43,81,53.1,10,35,28.6,16,25,64.0,5,23,28,23,14,15,3,19,-14
488,POR,POR vs. LAL,12/06/2019,,L,48,113,39,86,45.3,10,34,29.4,25,29,86.2,4,30,34,20,15,9,4,25,-23
489,MIA,MIA vs. WAS,12/06/2019,,W,48,112,42,86,48.8,10,28,35.7,18,24,75.0,11,39,50,28,14,6,7,13,9
490,CLE,CLE vs. ORL,12/06/2019,,L,48,87,35,83,42.2,10,34,29.4,7,10,70.0,10,35,45,22,18,9,7,19,-6
491,MEM,MEM vs. IND,12/02/2019,,L,48,104,38,89,42.7,10,38,26.3,18,19,94.7,8,30,38,23,12,5,6,20,-13
492,NYK,NYK @ MIL,12/02/2019,,L,48,88,28,91,30.8,10,39,25.6,22,33,66.7,14,28,42,13,10,4,7,21,-44
493,WAS,WAS @ LAL,11/29/2019,,L,48,103,38,96,39.6,10,37,27.0,17,19,89.5,13,32,45,25,19,10,2,23,-22
494,MEM,MEM vs. UTA,11/29/2019,,L,48,94,37,94,39.4,10,34,29.4,10,17,58.8,15,40,55,22,12,1,8,17,-9
495,POR,POR vs. CHI,11/29/2019,,W,48,107,38,84,45.2,10,30,33.3,21,28,75.0,8,41,49,20,13,6,11,21,4
496,GSW,GSW @ MIA,11/29/2019,,L,48,105,30,77,39.0,10,28,35.7,35,40,87.5,5,26,31,19,9,4,3,23,-17
497,MIL,MIL vs. ATL,11/27/2019,,W,48,111,42,88,47.7,10,34,29.4,17,27,63.0,10,37,47,25,14,6,11,23,9
498,UTA,UTA @ IND,11/27/2019,,L,48,102,36,83,43.4,10,32,31.3,20,25,80.0,10,30,40,19,16,7,2,21,-19
499,DET,DET @ CHA,11/27/2019,,L,48,101,41,88,46.6,10,32,31.3,9,15,60.0,9,37,46,23,9,2,2,18,-1
500,CHI,CHI @ GSW,11/27/2019,,L,48,90,34,89,38.2,10,29,34.5,12,18,66.7,14,28,42,20,18,14,4,20,-14
501,WAS,WAS @ DEN,11/26/2019,,L,48,104,40,95,42.1,10,40,25.0,14,21,66.7,5,31,36,26,12,9,3,22,-13
502,ATL,ATL vs. MIN,11/25/2019,,L,48,113,41,94,43.6,10,32,31.3,21,26,80.8,9,33,42,26,18,6,4,25,-12
503,SAS,SAS vs. LAL,11/25/2019,,L,48,104,41,88,46.6,10,25,40.0,12,15,80.0,9,32,41,23,13,4,5,22,-10
504,HOU,HOU vs. DAL,11/24/2019,,L,48,123,45,98,45.9,10,44,22.7,23,31,74.2,15,39,54,26,11,5,2,26,-14
505,IND,IND vs. ORL,11/23/2019,,W,48,111,43,79,54.4,10,24,41.7,15,16,93.8,7,35,42,26,19,6,6,14,5
506,CLE,CLE vs. POR,11/23/2019,,W,48,110,37,87,42.5,10,31,32.3,26,32,81.3,9,43,52,19,13,9,2,14,6
507,DET,DET @ MIL,11/23/2019,,L,48,90,37,91,40.7,10,35,28.6,6,10,60.0,6,34,40,22,16,7,3,18,-14
508,PHX,PHX @ MIN,11/23/2019,,W,48,100,33,96,34.4,10,35,28.6,24,26,92.3,12,44,56,22,7,9,3,17,2
509,PHI,PHI vs. SAS,11/22/2019,,W,48,115,46,89,51.7,10,26,38.5,13,19,68.4,13,38,51,32,15,8,4,21,11
510,ATL,ATL @ DET,11/22/2019,,L,48,103,38,88,43.2,10,37,27.0,17,17,100.0,10,24,34,26,20,12,2,18,-25
511,CHI,CHI vs. MIA,11/22/2019,,L,48,108,41,90,45.6,10,30,33.3,16,20,80.0,14,27,41,23,13,11,3,24,-8
512,BKN,BKN vs. CHA,11/20/2019,,W,48,101,36,90,40.0,10,39,25.6,19,23,82.6,13,40,53,19,17,11,1,21,10
513,LAC,LAC vs. OKC,11/18/2019,,W,48,90,35,87,40.2,10,36,27.8,10,14,71.4,13,36,49,23,17,7,5,25,2
514,PHX,PHX vs. BOS,11/18/2019,,L,48,85,33,82,40.2,10,36,27.8,9,12,75.0,8,37,45,22,19,7,6,17,-14
515,BOS,BOS @ SAC,11/17/2019,,L,48,99,34,82,41.5,10,30,33.3,21,24,87.5,10,36,46,26,15,7,3,14,-1
516,BKN,BKN @ CHI,11/16/2019,,W,48,117,40,88,45.5,10,43,23.3,27,31,87.1,5,35,40,30,15,10,9,30,6
517,OKC,OKC vs. PHI,11/15/2019,,W,53,127,41,76,53.9,10,24,41.7,35,41,85.4,6,30,36,22,13,7,3,23,8
518,MEM,MEM vs. UTA,11/15/2019,,W,48,107,43,96,44.8,10,35,28.6,11,13,84.6,9,37,46,25,11,6,5,23,1
519,WAS,WAS @ MIN,11/15/2019,,W,48,137,54,100,54.0,10,28,35.7,19,25,76.0,13,38,51,38,14,10,5,22,21
520,DEN,DEN vs. BKN,11/14/2019,,W,48,101,43,101,42.6,10,33,30.3,5,10,50.0,14,48,62,26,7,4,3,14,8
521,ORL,ORL vs. PHI,11/13/2019,,W,48,112,38,86,44.2,10,32,31.3,26,34,76.5,9,39,48,27,13,6,2,22,15
522,LAC,LAC @ HOU,11/13/2019,,L,48,93,38,98,38.8,10,33,30.3,7,14,50.0,11,42,53,17,13,3,3,21,-9
523,LAL,LAL @ PHX,11/12/2019,,W,48,123,51,95,53.7,10,25,40.0,11,21,52.4,8,36,44,39,10,4,4,21,8
524,NYK,NYK @ CHI,11/12/2019,,L,48,102,36,88,40.9,10,32,31.3,20,31,64.5,13,25,38,27,18,12,1,28,-18
525,GSW,GSW vs. UTA,11/11/2019,,L,48,108,45,94,47.9,10,31,32.3,8,14,57.1,8,36,44,23,10,8,2,24,-14
526,PHI,PHI vs. CHA,11/10/2019,,W,48,114,46,84,54.8,10,28,35.7,12,16,75.0,10,39,49,29,21,9,5,16,8
527,LAL,LAL vs. TOR,11/10/2019,,L,48,104,41,94,43.6,10,30,33.3,12,19,63.2,13,38,51,31,12,6,7,20,-9
528,NOP,NOP vs. TOR,11/08/2019,,L,48,104,40,99,40.4,10,41,24.4,14,21,66.7,14,39,53,21,18,7,6,23,-18
529,GSW,GSW @ MIN,11/08/2019,,L,53,119,43,103,41.7,10,35,28.6,23,24,95.8,13,36,49,18,20,12,9,26,-6
530,MIL,MIL @ UTA,11/08/2019,,L,48,100,34,95,35.8,10,36,27.8,22,30,73.3,16,38,54,14,13,8,4,26,-3
531,OKC,OKC @ SAS,11/07/2019,,L,48,112,42,80,52.5,10,21,47.6,18,24,75.0,4,27,31,26,13,7,2,14,-9
532,BOS,BOS @ CHA,11/07/2019,,W,48,108,40,93,43.0,10,33,30.3,18,23,78.3,11,41,52,29,13,13,5,19,21
533,CHA,CHA vs. IND,11/05/2019,,W,53,122,42,88,47.7,10,31,32.3,28,42,66.7,10,27,37,22,13,7,4,17,2
534,GSW,GSW vs. POR,11/04/2019,,W,48,127,42,86,48.8,10,26,38.5,33,36,91.7,8,39,47,28,10,4,4,17,9
535,UTA,UTA @ LAC,11/03/2019,,L,48,94,31,78,39.7,10,31,32.3,22,31,71.0,6,31,37,16,15,4,6,30,-11
536,BKN,BKN @ DET,11/02/2019,,L,48,109,43,93,46.2,10,32,31.3,13,17,76.5,10,38,48,24,15,4,4,24,-4
537,MIN,MIN @ PHI,10/30/2019,,L,48,95,32,81,39.5,10,35,28.6,21,28,75.0,6,28,34,12,22,13,6,21,-22
538,CLE,CLE vs. CHI,10/30/2019,,W,48,117,41,78,52.6,10,24,41.7,25,31,80.6,10,37,47,25,19,3,7,21,6
539,BKN,BKN vs. IND,10/30/2019,,L,48,108,41,93,44.1,10,31,32.3,16,26,61.5,18,36,54,21,20,6,5,19,-10
540,DEN,DEN @ SAC,10/28/2019,,W,48,101,36,98,36.7,10,36,27.8,19,21,90.5,19,35,54,19,12,8,5,18,7
541,POR,POR @ SAS,10/28/2019,,L,48,110,39,100,39.0,10,33,30.3,22,27,81.5,9,40,49,19,10,4,8,27,-3
542,HOU,HOU vs. OKC,10/28/2019,,W,48,116,39,90,43.3,10,44,22.7,28,33,84.8,9,31,40,21,14,6,6,24,4
543,TOR,TOR vs. ORL,10/28/2019,,W,48,104,33,85,38.8,10,39,25.6,28,30,93.3,6,46,52,19,17,9,2,20,9
544,UTA,UTA @ PHX,10/28/2019,,W,48,96,27,71,38.0,10,31,32.3,32,39,82.1,6,43,49,19,23,8,5,26,1
545,CHA,CHA @ LAL,10/27/2019,,L,48,101,35,91,38.5,10,35,28.6,21,23,91.3,13,32,45,19,16,7,4,20,-19
546,SAS,SAS vs. WAS,10/26/2019,,W,48,124,50,108,46.3,10,28,35.7,14,17,82.4,21,32,53,29,9,6,7,19,2
547,IND,IND @ CLE,10/26/2019,,L,48,99,39,87,44.8,10,28,35.7,11,13,84.6,6,30,36,23,17,7,3,25,-11
548,MEM,MEM vs. CHI,10/25/2019,,L,48,102,39,94,41.5,10,29,34.5,14,20,70.0,15,41,56,24,18,8,6,21,-8
549,DET,DET vs. ATL,10/24/2019,,L,48,100,35,85,41.2,10,37,27.0,20,22,90.9,9,30,39,20,14,6,5,20,-17
550,OKC,OKC @ UTA,10/23/2019,,L,48,95,32,83,38.6,10,27,37.0,21,31,67.7,7,41,48,15,16,5,4,23,-5
551,NYK,NYK @ SAS,10/23/2019,,L,48,111,44,94,46.8,10,30,33.3,13,18,72.2,5,34,39,24,14,16,1,32,-9
552,SAC,SAC @ PHX,10/23/2019,,L,48,95,34,87,39.1,10,29,34.5,17,26,65.4,12,35,47,17,27,5,5,24,-29
553,MIL,MIL @ NOP,02/04/2020,,W,48,120,48,102,47.1,11,36,30.6,13,17,76.5,8,45,53,34,17,11,7,19,12
554,LAC,LAC vs. SAS,02/03/2020,,W,48,108,39,84,46.4,11,27,40.7,19,24,79.2,5,46,51,28,12,3,2,18,3
555,DET,DET vs. TOR,01/31/2020,,L,48,92,28,79,35.4,11,36,30.6,25,34,73.5,13,32,45,18,17,5,6,12,-13
556,LAL,LAL vs. POR,01/31/2020,,L,48,119,45,96,46.9,11,32,34.4,18,28,64.3,19,43,62,28,19,2,10,21,-8
557,ATL,ATL vs. PHI,01/30/2020,,W,48,127,42,87,48.3,11,35,31.4,32,37,86.5,10,38,48,29,16,5,4,29,10
558,CLE,CLE vs. NOP,01/28/2020,,L,48,111,42,97,43.3,11,34,32.4,16,18,88.9,14,32,46,25,14,7,2,20,-14
559,PHI,PHI vs. GSW,01/28/2020,,W,48,115,42,82,51.2,11,32,34.4,20,26,76.9,2,42,44,28,16,5,3,18,11
560,ORL,ORL @ MIA,01/27/2020,,L,48,92,33,89,37.1,11,37,29.7,15,19,78.9,11,30,41,23,7,7,6,13,-21
561,DEN,DEN vs. HOU,01/26/2020,,W,48,117,44,93,47.3,11,28,39.3,18,20,90.0,11,31,42,28,15,10,3,23,7
562,WAS,WAS @ ATL,01/26/2020,,L,48,133,42,88,47.7,11,33,33.3,38,42,90.5,8,26,34,20,12,5,7,26,-19
563,PHX,PHX @ MEM,01/26/2020,,L,48,109,35,92,38.0,11,29,37.9,28,35,80.0,12,30,42,23,18,14,7,27,-5
564,HOU,HOU @ DEN,01/26/2020,,L,48,110,40,88,45.5,11,33,33.3,19,27,70.4,15,29,44,19,18,6,7,21,-7
565,OKC,OKC @ MIN,01/25/2020,,W,48,113,39,80,48.8,11,24,45.8,24,25,96.0,3,40,43,20,14,8,9,14,9
566,MEM,MEM @ DET,01/24/2020,,W,48,125,43,79,54.4,11,22,50.0,28,31,90.3,8,41,49,27,14,6,4,23,13
567,MIN,MIN vs. HOU,01/24/2020,,L,48,124,48,98,49.0,11,32,34.4,17,20,85.0,13,38,51,28,17,8,8,26,-7
568,HOU,HOU @ MIN,01/24/2020,,W,48,131,47,91,51.6,11,32,34.4,26,31,83.9,5,30,35,24,11,11,9,18,7
569,DET,DET vs. MEM,01/24/2020,,L,48,112,39,91,42.9,11,32,34.4,23,31,74.2,10,27,37,23,8,8,1,23,-13
570,ATL,ATL @ OKC,01/24/2020,,L,48,111,42,92,45.7,11,36,30.6,16,20,80.0,10,27,37,24,11,6,7,27,-29
571,CLE,CLE vs. WAS,01/23/2020,,L,48,112,44,96,45.8,11,33,33.3,13,17,76.5,10,26,36,24,9,7,1,21,-12
572,ATL,ATL vs. LAC,01/22/2020,,W,48,102,36,102,35.3,11,35,31.4,19,23,82.6,23,40,63,21,15,8,3,31,7
573,MEM,MEM @ BOS,01/22/2020,,L,48,95,36,85,42.4,11,32,34.4,12,15,80.0,5,35,40,24,19,7,8,16,-24
574,SAS,SAS @ NOP,01/22/2020,,W,48,121,45,89,50.6,11,27,40.7,20,25,80.0,9,35,44,17,11,7,4,23,4
575,NYK,NYK vs. LAL,01/22/2020,,L,48,92,36,88,40.9,11,34,32.4,9,13,69.2,13,34,47,24,17,4,4,23,-8
576,MIL,MIL vs. CHI,01/20/2020,,W,48,111,45,77,58.4,11,26,42.3,10,23,43.5,3,45,48,34,23,7,5,15,13
577,CLE,CLE vs. NYK,01/20/2020,,L,48,86,32,94,34.0,11,33,33.3,11,17,64.7,16,37,53,15,10,5,4,14,-20
578,BKN,BKN vs. PHI,01/20/2020,,L,48,111,39,81,48.1,11,29,37.9,22,34,64.7,13,34,47,22,22,7,2,23,-6
